date,TH100,VAX100,CC100,CD100,stringencyPHM,stringencyIndex,wave,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2020-11-20,18.89051094890511,NA,6.098535286284953,15.037593984962406,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21,18.77372262773723,NA,5.810918774966711,17.293233082706767,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22,18.54014598540146,NA,6.790945406125166,23.308270676691727,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-23,19.153284671532848,NA,5.256990679094541,16.541353383458645,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-24,19.124087591240876,NA,6.806924101198403,25.563909774436087,60.5,60.5,2,14.999999999999982,0,51.11111111111111,7.777777777777778,41.11111111111111,28.888888888888886,22.77777777777778,48.333333333333336,23.333333333333332,62.22222222222222,32.22222222222222,5.555555555555555,33.33333333333333
2020-11-25,19.708029197080293,NA,7.616511318242343,18.045112781954884,60.5,60.5,2,0,NA,10,0,90,80,0,20,0,20,80,0,0
2020-11-26,19.532846715328468,NA,7.318242343541945,17.293233082706767,60.5,60.5,2,11.797752808988747,0,52.80898876404494,19.101123595505616,28.08988764044944,32.58426966292135,19.101123595505616,48.31460674157304,16.853932584269664,74.15730337078652,25.280898876404496,0.5617977528089888,26.40449438202247
2020-11-27,19.795620437956206,NA,7.536617842876166,15.789473684210526,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-28,19.416058394160586,NA,6.780292942743009,22.55639097744361,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-29,20.233576642335766,NA,6.641810918774967,25.563909774436087,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,21.021897810218977,NA,7.515312916111851,23.308270676691727,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,21.605839416058394,NA,8.458055925432756,17.293233082706767,60.5,60.5,2,25.974025974025967,0,48.05194805194805,11.03896103896104,40.909090909090914,60.3896103896104,25.324675324675322,14.285714285714285,11.038961038961032,51.298701298701296,40.25974025974026,8.441558441558442,30.519480519480517
2020-12-02,21.547445255474454,NA,8.55925432756325,24.81203007518797,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-03,22.248175182481752,NA,9.113182423435418,28.57142857142857,60.5,60.5,2,27.23004694835681,0,30.51643192488263,15.492957746478872,53.990610328638496,48.82629107981221,8.450704225352112,42.72300469483568,12.676056338028163,43.66197183098591,51.173708920187785,5.164319248826291,36.15023474178404
2020-12-04,22.043795620437955,NA,8.490013315579228,27.06766917293233,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-05,22.715328467153284,NA,9.070572569906792,23.308270676691727,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-06,23.88321167883212,NA,7.984021304926764,20.30075187969925,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-07,24.379562043795623,NA,7.96271637816245,26.31578947368421,60.5,60.5,2,40.993788819875746,0,62.11180124223602,8.695652173913043,29.19254658385093,36.024844720496894,57.14285714285714,6.832298136645963,18.633540372670794,68.32298136645963,23.60248447204969,8.074534161490684,45.3416149068323
2020-12-08,24.642335766423358,NA,9.320905459387484,29.32330827067669,60.5,60.5,2,0,NA,100,0,0,33.33333333333333,66.66666666666666,0,0,100,0,0,0
2020-12-09,24.759124087591243,NA,9.576564580559255,21.804511278195488,60.5,60.5,2,10.788381742738599,0,51.867219917012456,12.863070539419086,35.26970954356847,21.991701244813278,35.26970954356847,42.738589211618255,6.639004149377589,50.20746887966805,46.88796680497925,2.904564315352697,15.352697095435685
2020-12-10,25.430656934306565,NA,9.69906790945406,22.55639097744361,60.5,60.5,2,50,0,57.14285714285714,0,42.857142857142854,42.857142857142854,57.14285714285714,0,0,78.57142857142857,21.428571428571427,0,50
2020-12-11,25.10948905109489,NA,10.684420772303595,30.075187969924812,60.5,60.5,2,28.395061728395042,0,48.148148148148145,19.1358024691358,32.71604938271605,27.77777777777778,28.39506172839506,43.82716049382716,15.432098765432094,61.111111111111114,30.246913580246915,8.641975308641975,40.123456790123456
2020-12-12,25.693430656934307,NA,9.949400798934754,27.06766917293233,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-13,25.985401459854014,NA,8.980026631158456,24.06015037593985,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-14,28.000000000000004,0.2459781387917807,10.039946737683088,30.075187969924812,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-15,28.4963503649635,0.9404115981460683,9.949400798934754,27.06766917293233,60.5,60.5,2,12.3809523809524,0,50.476190476190474,33.80952380952381,15.714285714285714,14.761904761904763,38.57142857142858,46.666666666666664,16.190476190476183,67.61904761904762,19.523809523809526,12.857142857142856,28.57142857142857
2020-12-16,29.255474452554747,0.7679896230444343,11.323568575233022,23.308270676691727,60.5,60.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-17,29.547445255474454,0.722906813040796,11.685752330226364,33.08270676691729,64.7,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-18,29.34306569343066,0.5868674565385893,10.806924101198403,25.563909774436087,64.7,64.7,2,30.434782608695638,0,44.927536231884055,3.6231884057971016,51.449275362318836,52.17391304347826,18.115942028985508,29.71014492753623,7.971014492753628,56.52173913043478,39.130434782608695,4.3478260869565215,33.33333333333333
2020-12-19,29.51824817518248,0.5678852207475837,11.536617842876165,23.308270676691727,64.7,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-20,30.627737226277375,0.09016562000727653,10.63115845539281,25.563909774436087,64.7,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-21,30.83211678832117,0.41286362845437147,10.673768308921439,30.075187969924812,64.7,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-22,31.18248175182482,1.6055807773225554,11.760319573901464,45.11278195488722,64.7,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-23,30.744525547445257,2.978629166205293,12.660452729693741,36.09022556390977,64.7,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-24,28.000000000000004,2.3917617096667034,12.873501997336884,29.32330827067669,64.7,64.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-25,27.094890510948904,0,12.372836218375499,35.338345864661655,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-26,31.678832116788318,2.4732271382697695,10.972037283621837,34.58646616541353,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-27,32.81751824817518,1.805685179619406,11.93075898801598,33.08270676691729,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-28,33.080291970802925,2.003416802442381,11.446071904127828,30.82706766917293,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-29,35.35766423357664,1.8681683724314662,16.537949400798936,33.08270676691729,75.1,75.1,2,31.088082901554394,0,72.02072538860104,6.217616580310881,21.761658031088082,32.64248704663213,40.41450777202073,26.94300518134715,13.989637305699487,73.57512953367875,20.207253886010363,6.217616580310881,34.715025906735754
2020-12-30,34.306569343065696,2.4241896958096714,16.02663115845539,40.6015037593985,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-31,32.613138686131386,0.27128778651312146,13.613848202396806,28.57142857142857,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-01,31.386861313868614,0.0071183384216270944,12.942743009320907,24.06015037593985,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-02,35.76642335766424,0.5022383219703561,12.191744340878827,33.83458646616541,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-03,37.78102189781022,1.2180267965895248,12.47936085219707,32.33082706766917,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,38.45255474452555,2.2122213961434425,13.390146471371505,36.84210526315789,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-05,40.67153284671533,4.737649682838477,14.045272969374167,40.6015037593985,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,40.29197080291971,8.527769429109258,14.130492676431425,30.82706766917293,75.1,75.1,2,25.94752186588922,0,42.857142857142854,23.03206997084548,34.11078717201166,26.82215743440233,34.11078717201166,39.067055393586,17.20116618075801,60.64139941690962,36.734693877551024,2.623906705539359,36.734693877551024
2021-01-07,40.96350364963504,10.891848711580746,14.908122503328894,35.338345864661655,75.1,75.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,40.64233576642336,10.61502443962858,13.454061251664449,36.09022556390977,83.4,83.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-09,40.29197080291971,6.944334593542877,10.577896138482023,37.59398496240601,83.4,83.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-10,41.98540145985402,5.602923264311815,11.941411451398135,29.32330827067669,83.4,83.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-11,43.76642335766424,5.83387379976905,9.81091877496671,35.338345864661655,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-12,44.262773722627735,6.3092206210354815,11.541944074567244,39.097744360902254,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-13,44.52554744525548,7.253586851638008,10.934753661784287,47.368421052631575,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-14,43.708029197080286,9.374851701282882,10.471371504660452,39.097744360902254,77.9,77.9,2,40.10152284263961,0,55.32994923857868,20.812182741116754,23.85786802030457,29.949238578680205,62.43654822335025,7.614213197969544,32.48730964467004,73.60406091370558,17.258883248730964,9.137055837563452,52.28426395939086
2021-01-15,43.06569343065693,8.85758577597798,10.700399467376831,37.59398496240601,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-16,42.627737226277375,6.683328851416549,9.491344873501998,35.338345864661655,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-17,43.56204379562044,5.644051441858994,7.328894806924101,33.08270676691729,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-18,43.79562043795621,8.423367132258727,7.33422103861518,39.097744360902254,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-19,42.86131386861314,8.193998449784077,8.40479360852197,33.83458646616541,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-20,42.42335766423358,9.07825426704842,8.5965379494008,45.11278195488722,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21,41.63503649635037,10.904503535441416,8.926764314247668,30.075187969924812,77.9,77.9,2,35.76642335766424,0,36.13138686131387,14.963503649635038,48.9051094890511,44.89051094890511,25.547445255474454,29.56204379562044,17.518248175182475,45.98540145985402,35.03649635036496,18.97810218978102,40.51094890510949
2021-01-22,40.379562043795616,9.430216555673315,7.989347536617843,43.609022556390975,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-23,38.74452554744526,6.7244570289637275,7.403462050599201,37.59398496240601,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-24,38.56934306569343,1.6482908078523182,6.114513981358189,39.849624060150376,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-25,38.68613138686132,3.553632725374504,6.274300932090545,18.045112781954884,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-26,37.66423357664234,3.2625717765790845,7.206391478029294,30.075187969924812,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-27,36.9051094890511,2.999193254978882,6.753661784287616,32.33082706766917,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-28,35.53284671532847,2.676495246531787,6.99866844207723,24.81203007518797,77.9,77.9,2,29.166666666666657,0,57.91666666666667,7.916666666666666,34.166666666666664,56.25,25,18.75,17.91666666666666,55.00000000000001,34.166666666666664,10.833333333333334,35
2021-01-29,33.956204379562045,1.808057959093282,6.817576564580559,25.563909774436087,77.9,77.9,2,5.000000000000001,0,55.714285714285715,3.571428571428571,40.714285714285715,18.571428571428573,11.428571428571429,70,10,62.142857142857146,27.857142857142858,10,15
2021-01-30,33.167883211678834,0.4745558947751396,6.4607190412782955,21.052631578947366,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-31,33.4014598540146,0.6272047075944762,4.889480692410119,25.563909774436087,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-01,32.408759124087595,0.3385165382729329,4.74034620505992,17.293233082706767,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-02,32.29197080291971,0.573421706186627,6.284953395472703,26.31578947368421,77.9,77.9,2,13.4020618556701,0,35.738831615120276,38.83161512027492,25.42955326460481,32.302405498281786,30.240549828178693,37.45704467353952,12.371134020618573,73.53951890034365,22.68041237113402,3.7800687285223367,21.993127147766323
2021-02-03,31.24087591240876,2.3704066944018223,5.901464713715047,22.55639097744361,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-04,30.364963503649633,4.070107724188114,5.363515312916112,22.55639097744361,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05,28.67153284671533,4.017906575762849,6.577896138482024,18.796992481203006,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-06,28.116788321167885,2.5784203616115917,5.752330226364847,16.541353383458645,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07,28.291970802919707,1.8381131657623742,4.372836218375499,18.045112781954884,77.9,77.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-08,27.44525547445256,2.7729882784693993,4,15.789473684210526,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-09,26.8029197080292,2.892418178654476,4.958721704394141,18.045112781954884,65.4,65.4,2,37.38317757009346,0,57.476635514018696,13.084112149532709,29.439252336448597,55.140186915887845,12.149532710280374,32.71028037383177,21.028037383177598,53.271028037383175,23.83177570093458,22.897196261682243,50
2021-02-10,25.518248175182485,4.669630004587374,6.14647137150466,18.045112781954884,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-11,24.78832116788321,7.827799484315928,5.182423435419441,17.293233082706767,65.4,65.4,2,40.04796163069544,0,76.2589928057554,5.995203836930456,17.74580335731415,75.0599520383693,20.623501199040767,4.316546762589928,25.179856115107906,84.17266187050359,6.71462829736211,9.112709832134293,54.196642685851316
2021-02-12,23.70802919708029,8.135469889428476,5.5179760319573905,11.278195488721805,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-13,23.503649635036496,1.3137289020358447,4.3462050599201065,11.278195488721805,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-14,23.474452554744527,0.7450527547969692,3.8189081225033292,13.533834586466165,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-15,22.51094890510949,2.411534871949001,3.5579227696404794,11.278195488721805,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-16,22.364963503649633,1.5913441004793014,4.303595206391478,8.270676691729323,65.4,65.4,2,24.41471571906354,0,48.16053511705686,28.093645484949832,23.745819397993312,41.1371237458194,25.75250836120401,33.11036789297659,20.06688963210702,71.90635451505017,25.08361204013378,3.0100334448160537,35.45150501672241
2021-02-17,21.81021897810219,2.1086100257842038,4.213049267643142,12.030075187969924,65.4,65.4,2,10.41666666666667,0,70.83333333333334,12.5,16.666666666666664,6.25,0,93.75,18.75,72.91666666666666,18.75,8.333333333333332,29.166666666666668
2021-02-18,21.10948905109489,9.450780644446905,4.575233022636485,10.526315789473683,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-19,20.437956204379564,14.573611528544536,4.026631158455393,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-20,20.029197080291972,11.784013793758009,4.010652463382157,11.278195488721805,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-21,20.116788321167885,7.296296882167772,4.229027962716378,8.270676691729323,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-22,19.854014598540147,9.525918661119634,3.3022636484687085,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-23,19.124087591240876,8.555451856304474,4.303595206391478,9.774436090225564,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-24,18.48175182481752,7.872882294319567,4.484687083888149,9.774436090225564,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-25,18.1021897810219,11.29759400161349,4.1225033288948065,4.511278195488721,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-26,17.489051094890513,13.790594302165557,4.676431424766977,7.518796992481203,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,17.547445255474454,10.341363873641583,3.5472703062583224,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-28,17.868613138686133,5.332426404289985,3.051930758988016,4.511278195488721,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-01,18.335766423357665,14.718351076450956,2.806924101198402,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-02,18.043795620437955,14.14572029675562,4.394141145139813,7.518796992481203,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-03,18.27737226277372,14.657449736621478,3.9254327563249003,9.022556390977442,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-04,18.014598540145986,15.425439359665912,4.607190412782956,7.518796992481203,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-05,17.547445255474454,16.125409304459243,3.9254327563249003,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,17.284671532846716,12.48477466504263,3.6644474034620504,7.518796992481203,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-07,17.226277372262775,12.353480867488177,3.0838881491344874,6.015037593984962,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-08,16.81751824817518,13.448123131436166,3.174434087882823,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,16.963503649635037,14.939810494012686,3.957390146471371,6.015037593984962,65.4,65.4,2,24.23469387755102,0,58.92857142857143,22.95918367346939,18.112244897959183,23.46938775510204,65.05102040816327,11.479591836734695,20.153061224489775,67.60204081632652,19.387755102040817,13.010204081632654,38.265306122448976
2021-03-10,16.43795620437956,15.689608807757407,3.8082556591211714,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-11,16.05839416058394,23.980891215970388,4.910785619174434,9.022556390977442,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-12,16.087591240875913,27.35340177483905,4.3568575233022635,1.5037593984962405,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,15.97080291970803,27.128778651312146,3.4087882822902795,6.7669172932330826,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-14,16.145985401459853,22.6323615483177,3.041278295605859,6.015037593984962,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-15,15.562043795620436,24.26878845880064,3.536617842876165,9.774436090225564,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-16,15.532846715328466,24.053656453169243,5.613848202396804,3.7593984962406015,65.4,65.4,2,27.59643916913948,0,59.34718100890207,25.519287833827892,15.133531157270031,19.287833827893174,57.86350148367953,22.8486646884273,21.95845697329378,64.68842729970326,18.991097922848667,16.320474777448073,45.40059347181009
2021-03-17,15.153284671532846,22.10876821108246,4.878828229027963,3.7593984962406015,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-18,14.715328467153284,32.197826534001926,4.399467376830892,4.511278195488721,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-19,14.744525547445257,33.700586867456536,4.213049267643142,3.7593984962406015,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,14.627737226277373,22.950313997817045,3.1957390146471374,7.518796992481203,65.4,65.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-21,14.978102189781023,16.983564547510955,2.615179760319574,5.263157894736842,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,15.153284671532846,21.357388044355158,5.725699067909454,3.7593984962406015,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,14.832116788321168,26.448581868801114,5.161118508655126,2.2556390977443606,65.4,65.4,3,42.60089686098654,0,49.327354260089685,25.56053811659193,25.112107623318387,33.18385650224215,48.87892376681614,17.937219730941703,23.318385650224226,67.71300448430493,20.62780269058296,11.659192825112108,54.26008968609865
2021-03-24,14.481751824817518,32.76650268124081,5.501997336884155,6.015037593984962,65.4,65.4,3,0,NA,10,2.5,87.5,27.500000000000004,2.5,70,4.999999999999998,10,90,0,5
2021-03-25,14.043795620437956,44.370976161475554,4.367509986684421,7.518796992481203,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-26,14.043795620437956,43.41079140104719,4.788282290279628,5.263157894736842,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,14.014598540145986,36.65627916541437,5.017310252996006,3.007518796992481,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-28,13.927007299270072,31.03437366531154,4.5805592543275635,3.007518796992481,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,14.21897810218978,34.910704399133145,5.251664447403462,4.511278195488721,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,14.16058394160584,34.31830045715551,6.732356857523303,6.7669172932330826,61.2,61.2,3,29.7124600638978,0,42.81150159744409,16.61341853035144,40.57507987220447,31.948881789137378,43.13099041533546,24.920127795527154,17.252396166134197,55.59105431309904,34.82428115015975,9.584664536741213,39.936102236421725
2021-03-31,14.21897810218978,33.36997959409653,6.130492676431425,3.007518796992481,61.2,61.2,3,22.909090909090917,0,33.45454545454545,18.90909090909091,47.63636363636364,44,19.272727272727273,36.72727272727273,10.181818181818198,58.909090909090914,35.27272727272727,5.818181818181818,27.636363636363637
2021-04-01,14.686131386861314,39.19436227597007,6.950732356857523,6.015037593984962,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-02,14.627737226277373,37.66154673584637,7.089214380825566,5.263157894736842,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,14.656934306569344,32.8258221680877,6.625832223701732,3.007518796992481,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-04,14.686131386861314,17.976177294082287,5.901464713715047,5.263157894736842,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-05,15.007299270072993,31.93128430643656,6.498002663115845,7.518796992481203,61.2,61.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-06,15.854014598540145,35.00798835756205,10.343541944074568,3.007518796992481,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-07,16.525547445255476,38.31959757660123,8.585885486018642,4.511278195488721,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-08,16.613138686131386,56.324248224370024,12.101198402130493,9.022556390977442,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-09,17.021897810218977,59.93482765711755,10.135818908122502,4.511278195488721,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,17.751824817518248,49.00738725342866,8.830892143808256,5.263157894736842,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
