date,vax,SPHM,TH,CC,CD,VAX100,TH100,CC100,CD100,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2021-10-14,25836,26.92,210,668,4,23.196791075858822,7.564841498559077,1.2397691208403705,3.3057851239669422,48.275862068965544,3.571428571428572,65.51724137931035,0.5747126436781609,33.90804597701149,45.97701149425287,44.252873563218394,9.770114942528735,11.494252873563216,82.18390804597702,14.942528735632186,2.8735632183908044,48.275862068965516
2021-10-15,27074,26.92,210,565,1,24.31774143894533,7.564841498559077,1.0486071156808523,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-16,28312,26.92,205,14,6,25.438691802031837,7.384726224783862,0.025983185167313152,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-17,29550,26.9,204,0,5,26.55964216511834,7.348703170028818,0,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-18,29438,26.9,205,1078,6,26.45823146991181,7.384726224783862,2.0007052578831126,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-19,29325,26.9,208,818,3,26.3559153220695,7.492795389048991,1.5181603904901542,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-20,29213,26.9,215,786,3,26.254504626862968,7.744956772334294,1.458770252964867,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21,29101,26.9,216,777,4,26.153093931656436,7.780979827089338,1.4420667767858801,3.3057851239669422,54.6875,11.428571428571436,52.34375,7.03125,40.625,48.4375,50.78125,0.78125,9.375,71.09375,15.625,13.28125,54.6875
2021-10-22,28988,26.9,215,891,3,26.050777783814127,7.744956772334294,1.6536441417197159,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-23,28876,26.9,213,525,3,25.949367088607595,7.672910662824208,0.9743694437742433,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-24,28764,26.89,214,319,1,25.847956393401063,7.708933717579251,0.5920454334552069,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-25,28801,26.89,211,539,6,25.881458140924646,7.600864553314121,1.0003526289415563,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-26,28838,26.89,212,1262,4,25.914959888448237,7.636887608069164,2.342198548653514,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-27,28876,26.89,233,891,4,25.949367088607595,8.393371757925072,1.6536441417197159,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-28,28913,26.89,233,1079,6,25.982868836131185,8.393371757925072,2.002561199680778,4.958677685950414,43.548387096774185,0,65.32258064516128,3.225806451612903,31.451612903225808,40.32258064516129,56.451612903225815,3.225806451612903,13.709677419354835,76.61290322580645,19.35483870967742,4.032258064516129,43.54838709677419
2021-10-29,28950,26.89,235,977,4,26.01637058365477,8.465417867435159,1.8132551363189249,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-30,28987,26.89,233,861,2,26.04987233117836,8.393371757925072,1.597965887789759,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-31,29025,26.87,237,301,4,26.084279531337717,8.537463976945245,0.5586384810972328,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-01,27545,26.87,236,629,2,24.744209630394234,8.501440922190202,1.1673873907314267,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-02,26065,26.87,234,1162,5,23.40413972945075,8.429394812680115,2.156604368886992,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-03,24585,26.87,236,837,10,22.06406982850727,8.501440922190202,1.5534232846457936,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-04,23105,26.87,233,826,2,20.72399992756379,8.393371757925072,1.533007924871476,1.6528925619834711,38.255033557047014,5.263157894736845,62.41610738255034,14.76510067114094,22.818791946308725,46.97986577181208,46.97986577181208,6.0402684563758395,19.463087248322132,79.19463087248322,17.449664429530202,3.3557046979865772,38.25503355704698
2021-11-05,21626,26.87,238,731,4,19.38483547925608,8.573487031700289,1.3566934540932796,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06,20146,26.87,240,597,7,18.0447655783126,8.645533141210375,1.1079972532061395,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-07,18666,26.86,248,278,3,16.704695677369116,8.93371757925072,0.5159518197509326,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-08,22419,26.86,249,502,2,20.10285941942377,8.969740634005765,0.9316827824279431,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-09,26172,26.86,250,1321,8,23.501023161478425,9.005763688760807,2.4516991147157623,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-10,29924,26.86,250,1020,2,26.898281450897304,9.005763688760807,1.8930606336185298,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-11,33677,26.86,248,925,8,30.296445192951953,8.93371757925072,1.7167461628403335,6.6115702479338845,40.00000000000007,4.716981132075464,73.20754716981132,5.660377358490567,21.132075471698116,42.26415094339623,55.094339622641506,2.6415094339622645,5.283018867924526,83.01886792452831,11.320754716981133,5.660377358490567,40
2021-11-12,37430,26.86,248,911,6,33.694608935006606,8.93371757925072,1.6907629776730202,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-13,41182,26.86,248,829,2,37.09186722442549,8.93371757925072,1.5385757502644717,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-14,44935,26.84,253,311,3,40.49003096648015,9.113832853025936,0.5771978990738851,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-15,46779,26.84,255,574,6,42.15968562684486,9.185878962536023,1.0653105918598393,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-16,48622,26.84,260,1296,5,43.828434834573805,9.36599423631124,2.405300569774132,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-17,50466,26.84,263,1205,4,45.49808949493852,9.474063400576368,2.2364098661865963,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-18,52309,26.84,263,1130,4,47.16683870266746,9.474063400576368,2.0972142313617046,3.3057851239669422,30,8.333333333333332,76.25,12.5,11.25,35,63.74999999999999,1.25,1.250000000000002,78.75,15,6.25,30
2021-11-19,54152,26.84,261,1314,6,48.835587910396406,9.402017291066283,2.438707522132106,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-20,55996,26.84,258,1092,2,50.50524257076112,9.293948126801153,2.026688443050426,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-21,57839,26.82,262,482,3,52.17399177849007,9.438040345821326,0.8945639464746385,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22,58307,26.82,266,953,3,52.59774361203166,9.5821325648415,1.7687125331749598,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-23,58774,26.82,271,2077,4,53.020589992937474,9.762247838616716,3.8547911137506725,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-24,59241,26.82,299,2107,2,53.44343637384329,10.770893371757925,3.9104693676806295,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-25,59708,26.82,301,2114,0,53.86628275474909,10.842939481268012,3.9234609602642863,0,47.179487179487175,3.2608695652173956,63.07692307692307,9.230769230769232,27.692307692307693,20.51282051282051,71.28205128205128,8.205128205128204,5.641025641025648,83.58974358974359,12.307692307692308,4.102564102564102,47.179487179487175
2021-11-26,60176,26.82,303,2025,2,54.290034588290695,10.914985590778098,3.758282140272081,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-27,60643,26.82,301,1759,2,54.7128809691965,10.842939481268012,3.2646016220931315,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-28,61110,26.79,301,880,2,55.135727350102314,10.842939481268012,1.6332287819453981,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-29,61239,26.79,300,1347,6,55.25253074011699,10.806916426512968,2.4999536014550583,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-30,61368,26.79,303,2657,5,55.369334130131655,10.914985590778098,4.931237356396504,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01,61497,26.79,322,2424,2,55.486137520146315,11.59942363112392,4.498802917540505,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-02,61626,26.79,328,2208,4,55.60294091016099,11.815561959654179,4.097919489244817,3.3057851239669422,42.25941422594148,10.891089108910888,57.74058577405857,7.531380753138076,34.72803347280335,32.63598326359833,55.64853556485355,11.715481171548117,6.694560669456055,74.89539748953975,20.0836820083682,5.02092050209205,42.25941422594142
2021-12-03,61754,26.79,323,2154,2,55.718838847539885,11.635446685878962,3.997698632170895,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-04,61883,26.79,323,2084,4,55.83564223755455,11.635446685878962,3.8677827063343293,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-05,62012,26.77,322,927,6,55.952445627569226,11.59942363112392,1.7204580464356638,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06,62714,26.77,323,2254,5,56.5880733778816,11.635446685878962,4.1832928119374175,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-07,63416,26.77,339,3333,8,57.22370112819398,12.211815561959655,6.185854011618195,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-08,64118,26.77,406,3255,5,57.85932887850637,14.625360230547551,6.041090551400308,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-09,64820,26.77,403,3072,6,58.49495662881875,14.51729106628242,5.701453202427572,4.958677685950414,44.244604316546734,8.130081300813016,69.06474820143885,9.352517985611511,21.58273381294964,33.81294964028777,61.51079136690647,4.676258992805756,8.633093525179856,79.49640287769785,16.546762589928058,3.9568345323741005,44.24460431654676
2021-12-10,65522,26.77,409,2865,3,59.13058437913112,14.733429394812681,5.31727325031087,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-11,66223,26.77,399,2395,8,59.76530667680774,14.373198847262248,4.444980605408214,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-12,66925,26.74,401,1475,3,60.40093442712011,14.445244956772335,2.737514151556207,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,68339,26.74,400,2712,6,61.681244454102604,14.409221902017292,5.033314155268091,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,69754,26.74,413,4063,3,62.96245993372087,14.877521613832853,7.54069152391381,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-15,71168,26.74,504,4008,5,64.24276996070336,18.155619596541786,7.438614725042222,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-16,72582,26.74,512,4116,10,65.52307998768583,18.443804034582133,7.6390564391900675,8.264462809917356,39.68871595330746,5.882352941176483,45.91439688715953,13.229571984435799,40.856031128404666,43.96887159533074,42.80155642023346,13.229571984435799,14.785992217898835,58.36575875486382,30.35019455252918,11.284046692607005,39.688715953307394
2021-12-17,73996,26.74,507,4179,7,66.80339001466832,18.263688760806918,7.755980772442976,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-18,75410,26.74,503,3388,12,68.08370004165081,18.11959654178674,6.287930810489783,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-19,76824,26.72,514,2019,6,69.3640100686333,18.51585014409222,3.7471464894860897,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-20,70534,26.72,533,3036,7,63.66871298962351,19.20028818443804,5.634639297711623,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-21,64244,26.72,544,4668,6,57.97341591061371,19.596541786743515,8.663536311501272,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-22,57954,26.72,564,5106,4,52.27811883160391,20.31700288184438,9.47643881887864,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-23,51665,43.32,564,5127,7,46.5837272052299,20.31700288184438,9.51541359662961,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-24,45375,43.32,561,5815,8,40.8884301262201,20.20893371757925,10.792301553423284,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-25,39085,43.32,572,2364,8,35.1931330472103,20.605187319884728,4.387446409680592,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-26,32795,43.3,581,1791,4,29.497835968200505,20.929394812680115,3.3239917596184188,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-27,31768,43.3,591,6125,11,28.56793611126202,21.289625360230545,11.367643510699505,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-28,30742,43.3,589,9231,11,27.638941706959308,21.217579250720462,17.132198734247694,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-29,29715,43.3,691,10926,7,26.709041850020824,24.891930835734872,20.27802008129025,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-30,28689,43.3,693,11462,10,25.78004744571811,24.963976945244955,21.272804884838813,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-31,27663,43.3,687,10599,8,24.8510530414154,24.7478386167147,19.67112711345372,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-01,26636,46.28,698,5271,11,23.92115318447692,25.144092219020177,9.782669215493401,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-02,25610,46.27,709,5727,12,22.99215878017421,25.54034582132565,10.628978675228746,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-03,26758,46.27,727,9979,20,24.03161840604118,26.188760806916427,18.520443198901283,16.528925619834713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-04,27905,46.27,745,17577,18,25.070172579272377,26.837175792507207,32.62188897756167,14.87603305785124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-05,29053,46.27,951,24084,17,26.10963220513935,34.257925072046106,44.698502254969284,14.049586776859504,45.78754578754589,13.599999999999993,50.18315018315018,8.424908424908425,41.39194139194139,50.54945054945055,43.956043956043956,5.4945054945054945,16.84981684981686,69.96336996336996,30.036630036630036,0,45.78754578754579
2022-01-06,30201,46.27,957,17706,20,27.149091831006324,34.47406340057637,32.861305469460476,16.528925619834713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-07,31349,46.27,969,19920,16,28.18855145687329,34.90634005763689,36.97036060949129,13.223140495867769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-08,32497,46.27,973,19499,22,29.228011082740263,35.05043227665706,36.18900911267423,18.181818181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-09,33645,46.25,974,16510,17,30.26747070860723,35.086455331412104,30.64159907945287,14.049586776859504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-10,38492,46.25,1006,15075,11,34.65619963419714,36.23919308357348,27.978322599803267,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-11,43339,46.25,1019,22923,30,39.04492855978704,36.70749279538905,42.54375382787996,24.793388429752067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-12,48186,46.98,1278,26573,21,43.43365748537694,46.03746397694525,49.317941389358026,17.355371900826448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-13,53033,46.98,1272,26071,20,47.82238641096684,45.821325648414984,48.386258606930085,16.528925619834713,41.63822525597271,1.6393442622950807,52.218430034129696,5.460750853242321,42.32081911262799,50.51194539249146,45.73378839590443,3.754266211604096,8.532423208191123,67.57679180887372,29.01023890784983,3.4129692832764507,41.63822525597269
2022-01-14,57881,46.98,1281,26187,30,52.212020789192515,46.14553314121038,48.60154785545925,24.793388429752067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-15,62728,46.98,1284,25787,23,56.60074971478242,46.2536023054755,47.859171136393165,19.00826446280992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-16,67575,46.93,1301,22075,36,60.98947864037232,46.86599423631124,40.96991518345985,29.75206611570248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-17,69095,46.93,1334,24196,35,62.365766646746714,48.054755043227665,44.90636773630779,28.92561983471074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-18,70615,46.93,1326,39299,32,63.742054653121095,47.76657060518732,72.93665670644569,26.446280991735538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-19,72136,46.93,1588,40620,33,65.11924811213126,57.20461095100865,75.38835582116144,27.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-20,73656,46.93,1595,43714,31,66.49553611850564,57.45677233429395,81.13063974313765,25.6198347107438,37.83783783783781,6.493506493506493,41.76904176904177,12.776412776412776,45.45454545454545,47.174447174447174,30.22113022113022,22.604422604422606,12.03931203931204,60.44226044226044,35.13513513513514,4.422604422604422,37.83783783783784
2022-01-21,75176,46.93,1603,39807,42,67.87182412488004,57.7449567723343,73.87947513965962,34.710743801652896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-22,76696,43.91,1601,37704,35,69.24811213125442,57.67291066282421,69.97642953916964,28.92561983471074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-23,78216,43.86,1617,30983,35,70.6244001376288,58.249279538904894,57.50264471706167,28.92561983471074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-24,76595,43.86,1641,33908,40,69.15666141504137,59.11383285302594,62.931274475232456,33.057851239669425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-25,74974,43.86,1653,46669,39,67.68892269245396,59.54610951008645,86.61494775523839,32.231404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-26,73352,43.86,1992,41677,50,66.22027851723077,71.75792507204612,77.3500863012936,41.32231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-27,71731,43.86,1994,53881,34,64.75253979464334,71.82997118155619,100,28.09917355371901,53.90625,2.898550724637677,46.09375,12.5,41.40625,59.765625,35.15625,5.078125,8.203125,53.125,36.328125,10.546875,53.90625
2022-01-28,70110,43.86,2004,39515,52,63.28480107205592,72.19020172910663,73.33754013474137,42.97520661157025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-29,68489,43.86,2009,34327,45,61.8170623494685,72.37031700288185,63.70891408845418,37.1900826446281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-30,66867,43.83,2014,15066,41,60.34841817424531,72.55043227665706,27.96161912362428,33.88429752066116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,65280,43.83,2037,24795,42,58.91146484127415,73.37896253602305,46.01807687310926,34.710743801652896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,63693,43.83,2037,40929,54,57.474511508303,73.37896253602305,75.96184183664,44.62809917355372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-02,62106,43.83,2156,35946,46,56.037558175331846,77.6657060518732,66.71368385887419,38.01652892561984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-03,60518,43.83,2148,28293,58,54.59969938972492,77.37752161383285,52.510161281342214,47.93388429752066,31.30434782608696,0,53.91304347826087,10.434782608695652,35.65217391304348,53.04347826086957,32.17391304347826,14.782608695652174,17.391304347826093,53.91304347826087,33.04347826086956,13.043478260869565,31.30434782608696
2022-02-04,58931,43.83,2142,25699,51,53.162746056753775,77.1613832853026,47.69584825819862,42.14876033057851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-05,57344,43.83,2136,19986,57,51.72579272378262,76.94524495677233,37.09285276813719,47.107438016528924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-06,55757,43.81,2141,10068,50,50.28883939081147,77.12536023054754,18.68562201889349,41.32231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-07,53868,43.81,2174,9653,59,48.578439361836985,78.31412103746398,17.91540617286242,48.760330578512395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-08,51980,43.81,2188,19604,57,46.86894478549827,78.81844380403457,36.383883001429076,47.107438016528924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-09,50092,25.45,2199,15839,39,45.15945020915956,79.21469740634006,29.3962621332195,32.231404958677686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-10,48204,25.45,2188,7421,46,43.449955632820846,78.81844380403457,13.772944080473637,38.01652892561984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11,46316,25.45,2181,5829,48,41.74046105648214,78.56628242074927,10.818284738590597,39.66942148760331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-12,44428,25.45,2167,2817,32,40.03096648014343,78.06195965417866,5.228188044022939,26.446280991735538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13,42539,25.45,2167,1175,48,38.32056645116894,78.06195965417866,2.1807316122566394,39.66942148760331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14,40558,25.45,2170,2546,65,36.526864779703374,78.17002881844381,4.725227816855663,53.71900826446281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15,38577,25.45,2160,4884,53,34.73316310823781,77.80979827089337,9.06441973979696,43.80165289256198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-16,36595,25.45,2036,4044,56,32.93855598413647,73.342939481268,7.505428629758171,46.28099173553719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-17,34614,25.45,2025,4215,57,31.144854312670905,72.94668587896254,7.8227946771589245,47.107438016528924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18,32632,25.45,2026,3419,46,29.35024718856957,72.98270893371757,6.345465006217404,38.01652892561984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-19,30651,25.45,1999,1968,47,27.556545517104002,72.01008645533142,3.652493457805163,38.84297520661157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-20,28670,25.44,1997,1084,37,25.762843845638432,71.93804034582134,2.011840908669104,30.57851239669421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-21,27951,25.44,2000,2293,54,25.11182340051792,72.04610951008645,4.2556745420463615,44.62809917355372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-22,27233,25.44,1982,3438,47,24.461708408033175,71.39769452449568,6.380727900373044,38.84297520661157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-23,26514,25.44,1788,3095,38,23.81068796291266,64.4092219020173,5.744139863773872,31.40495867768595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-24,25796,25.44,1772,3526,45,23.160572970427918,63.8328530259366,6.544050778567584,37.1900826446281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-25,25077,25.44,1760,2752,48,22.509552525307402,63.40057636887608,5.1075518271747,39.66942148760331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-26,24359,25.44,1745,1483,53,21.85943753282266,62.86023054755043,2.752361685937529,43.80165289256198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-27,23640,25.44,1742,1089,34,21.20841708770214,62.7521613832853,2.0211206176574303,28.09917355371901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,23159,25.44,1752,1456,45,20.77289436989551,63.112391930835734,2.702251257400568,37.1900826446281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-01,22677,25.44,1741,3075,34,20.336466199453106,62.716138328530256,5.707021027820567,28.09917355371901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-02,22195,25.44,1472,2446,41,19.9000380290107,53.02593659942363,4.539633637089141,33.88429752066116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
